Designation,Resource Allocation,Mental Fatigue Score,Work Hours per Week,Sleep Hours,Work-Life Balance Score,Manager Support Score,Deadline Pressure Score,Team Size,Recognition Frequency,Gender_Male,Company Type_Service,WFH Setup Available_Yes
3.0,6,7.0,52.0,6.1,1.0,2.0,4.0,13,1.0,0.0,1.0,0.0
3.0,5,5.0,37.0,7.6,3.0,4.0,2.0,16,2.0,0.0,0.0,1.0
4.0,7,6.0,51.0,4.8,1.0,3.0,5.0,5,0.0,0.0,0.0,0.0
3.0,5,7.5,50.0,5.8,1.0,2.0,5.0,12,0.0,1.0,1.0,0.0
3.0,6,6.1,56.0,6.0,2.0,3.0,5.0,4,1.0,1.0,0.0,0.0
2.0,4,5.4,42.0,6.7,4.0,4.0,3.0,18,5.0,0.0,0.0,0.0
3.0,5,5.442608667076978,37.0,6.4,3.0,3.0,3.0,19,3.0,0.0,1.0,1.0
2.0,5,7.2,51.0,6.0,1.0,2.0,4.0,9,1.0,0.0,1.0,0.0
2.0,3,4.4,42.0,7.0,4.0,5.0,2.0,4,5.0,0.0,1.0,1.0
1.0,4,5.3,53.0,5.4,1.0,2.0,4.0,12,1.0,0.0,1.0,0.0
3.0,6,6.5,52.0,5.7,1.0,1.0,5.0,16,0.0,1.0,1.0,0.0
2.0,6,7.2,55.0,6.2,1.0,2.0,5.0,11,0.0,1.0,1.0,0.0
0.0,1,3.0,44.0,6.7,4.0,5.0,2.0,9,5.0,0.0,0.0,1.0
0.0,1,4.9,44.0,7.2,4.0,4.0,3.0,6,2.0,1.0,1.0,1.0
2.0,3,5.0,42.0,7.6,4.0,4.0,3.0,9,5.0,1.0,0.0,0.0
4.0,6,7.7,50.0,6.0,2.0,3.0,5.0,5,1.0,1.0,0.0,0.0
1.0,3,4.4,42.0,5.9,3.0,4.0,3.0,3,2.0,0.0,1.0,1.0
3.0,6,7.0,59.0,5.2,2.0,3.0,5.0,16,0.0,1.0,0.0,0.0
2.0,5,5.0,38.0,6.3,3.0,4.0,3.0,19,4.0,0.0,0.0,1.0
1.0,4,7.4,58.0,4.8,1.0,1.0,5.0,8,1.0,1.0,1.0,0.0
2.0,4,4.6,36.0,6.9,5.0,4.0,3.0,3,2.0,1.0,0.0,1.0
4.0,6,6.9,56.0,5.9,2.0,1.0,5.0,14,1.0,0.0,0.0,0.0
4.0,8,8.0,58.0,5.7,1.0,3.0,5.0,6,1.0,0.0,1.0,0.0
1.0,1,2.6,36.0,7.6,4.0,4.0,1.0,7,3.0,0.0,0.0,0.0
3.0,4,5.4,36.0,6.6,4.0,4.0,1.0,11,2.0,0.0,1.0,0.0
2.0,4,3.0,40.0,6.9,3.0,5.0,3.0,18,3.0,1.0,1.0,1.0
3.0,4,4.5,57.0,5.7,2.0,1.0,5.0,11,1.0,0.0,1.0,0.0
4.0,7,8.2,58.0,6.0,1.0,3.0,5.0,9,1.0,0.0,1.0,1.0
4.0,8,8.031198211456623,53.0,6.6,2.0,3.0,5.0,10,0.0,1.0,1.0,0.0
2.0,4,6.0,52.0,5.7,1.0,3.0,5.0,18,1.0,0.0,1.0,1.0
2.0,4,3.7,35.0,7.2,4.0,4.0,2.0,7,5.0,1.0,1.0,1.0
2.0,5,5.1,37.0,7.2,4.0,3.0,2.0,3,3.0,0.0,0.0,0.0
2.0,5,6.3864033193202,52.0,5.6,2.0,3.0,4.0,17,1.0,1.0,1.0,0.0
2.0,5,6.8,49.0,5.5,2.0,2.0,5.0,14,0.0,0.0,0.0,0.0
2.0,3,6.1,54.0,5.9,2.0,2.0,4.0,12,1.0,1.0,0.0,0.0
3.0,6,6.8,57.0,5.7,2.0,3.0,4.0,16,1.0,1.0,1.0,0.0
1.0,3,5.5,40.0,7.7,3.0,4.0,3.0,17,3.0,0.0,0.0,1.0
1.0,2,3.7,40.0,7.5,4.0,4.0,2.0,15,5.0,0.0,0.0,1.0
2.0,2,3.483533791073654,40.0,6.6,3.0,5.0,2.0,3,5.0,0.0,0.0,0.0
2.0,5,4.6,40.0,6.6,5.0,3.0,1.0,17,4.0,0.0,1.0,1.0
1.0,4,6.2,52.0,6.4,2.0,1.0,4.0,11,0.0,0.0,1.0,1.0
3.0,7,7.578481768945199,52.0,6.2,2.0,3.0,5.0,8,0.0,0.0,1.0,0.0
1.0,3,6.0,37.0,6.0,4.0,3.0,1.0,16,2.0,0.0,1.0,1.0
2.0,3,4.5,40.0,7.2,4.0,5.0,1.0,12,3.0,1.0,1.0,1.0
2.0,6,8.0,59.0,5.7,1.0,2.0,4.0,11,0.0,0.0,1.0,0.0
4.0,6,6.9,53.0,4.6,2.0,3.0,5.0,19,1.0,1.0,0.0,0.0
3.0,6,6.2,55.0,5.9,1.0,2.0,4.0,10,1.0,0.0,0.0,0.0
3.0,7,7.8,54.0,6.6,1.0,3.0,5.0,6,1.0,1.0,1.0,0.0
3.0,6,6.6,55.0,3.7,2.0,1.0,4.0,4,0.0,1.0,1.0,1.0
3.0,7,7.2,48.0,6.1,2.0,2.0,5.0,14,0.0,1.0,1.0,0.0
4.0,6,7.2,51.0,6.0,2.0,2.0,5.0,9,0.0,0.0,1.0,0.0
1.0,3,6.1,49.0,5.7,1.0,1.0,4.0,11,0.0,1.0,0.0,1.0
2.0,5,5.5,38.0,7.7,5.0,5.0,1.0,6,2.0,1.0,0.0,1.0
2.0,3,5.4,59.0,5.1,2.0,1.0,5.0,18,0.0,1.0,1.0,1.0
3.0,6,7.8,52.0,5.1,1.0,1.0,5.0,17,0.0,0.0,1.0,0.0
1.0,2,7.0,51.0,5.4,2.0,1.0,5.0,16,1.0,1.0,1.0,0.0
4.0,8,7.8,58.0,5.8,1.0,1.0,5.0,7,1.0,1.0,1.0,0.0
2.0,4,4.6,36.0,6.0,5.0,3.0,2.0,3,5.0,1.0,1.0,1.0
2.0,3,4.1,43.0,6.6,4.0,5.0,2.0,19,4.0,1.0,1.0,1.0
1.0,1,3.2,36.0,6.7,5.0,3.0,3.0,3,5.0,0.0,1.0,0.0
2.0,4,6.4,51.0,5.9,1.0,3.0,4.0,10,0.0,1.0,0.0,1.0
3.0,7,5.7,54.0,5.7,2.0,1.0,5.0,14,0.0,1.0,1.0,0.0
2.0,3,3.8,40.0,7.3,5.0,5.0,2.0,4,5.0,1.0,0.0,1.0
4.0,7,7.608560986136677,49.0,6.1,1.0,1.0,5.0,15,0.0,0.0,0.0,0.0
2.0,5,5.6,49.0,4.7,2.0,2.0,4.0,7,1.0,0.0,0.0,0.0
3.0,7,8.0,59.0,5.3,2.0,3.0,5.0,14,0.0,1.0,1.0,0.0
3.0,7,6.8,57.0,5.7,2.0,2.0,4.0,16,1.0,1.0,1.0,1.0
4.0,7,6.9,57.0,5.8,2.0,2.0,5.0,19,1.0,0.0,1.0,1.0
3.0,5,7.6,51.0,5.2,2.0,2.0,4.0,17,0.0,1.0,1.0,1.0
2.0,4,4.9,58.0,5.0,2.0,3.0,4.0,17,1.0,1.0,1.0,0.0
4.0,6,6.8,59.0,4.6,2.0,3.0,5.0,17,0.0,1.0,1.0,0.0
1.0,4,5.6,44.0,6.7,3.0,4.0,2.0,10,2.0,0.0,1.0,0.0
2.0,6,6.2,54.0,5.0,1.0,1.0,4.0,12,1.0,1.0,0.0,0.0
1.0,1,1.9,36.0,6.4,3.0,3.0,2.0,18,5.0,1.0,1.0,1.0
2.0,2,3.4,37.0,6.8,4.0,3.0,2.0,17,5.0,0.0,1.0,1.0
2.0,6,7.0,58.0,5.4,1.0,3.0,5.0,12,1.0,1.0,1.0,0.0
5.0,8,7.8,51.0,5.3,2.0,1.0,5.0,14,1.0,1.0,0.0,1.0
1.0,2,3.1,44.0,6.4,3.0,5.0,3.0,19,4.0,0.0,0.0,1.0
3.0,6,7.9,51.0,4.4,2.0,2.0,5.0,18,1.0,1.0,1.0,0.0
2.0,5,5.4,43.0,7.6,4.0,3.0,1.0,18,3.0,0.0,0.0,1.0
3.0,6,4.8,52.0,4.6,2.0,2.0,4.0,7,1.0,1.0,0.0,0.0
3.0,6,6.9,57.0,6.0,1.0,2.0,5.0,6,0.0,1.0,0.0,0.0
2.0,3,4.5,37.0,7.0,5.0,4.0,1.0,11,4.0,0.0,1.0,0.0
3.0,5,6.6,54.0,5.5,2.0,2.0,4.0,18,0.0,1.0,0.0,1.0
2.0,4,5.5,40.0,8.2,3.0,4.0,3.0,14,3.0,0.0,0.0,1.0
0.0,2,2.0,40.0,6.5,3.0,5.0,1.0,6,3.0,0.0,0.0,0.0
1.0,3,5.4,42.0,7.7,3.0,4.0,2.0,3,3.0,0.0,1.0,1.0
2.0,4,7.3,55.0,5.9,1.0,3.0,4.0,3,1.0,1.0,0.0,0.0
3.0,6,8.4,48.0,5.6,1.0,1.0,5.0,13,1.0,0.0,1.0,0.0
1.0,2,6.6,55.0,5.3,2.0,3.0,5.0,16,1.0,1.0,1.0,1.0
1.0,4,5.3,42.0,7.5,3.0,5.0,1.0,16,4.0,1.0,1.0,1.0
2.0,3,4.8,38.0,6.8,3.0,5.0,3.0,19,2.0,0.0,1.0,1.0
3.0,6,7.4,59.0,5.2,1.0,3.0,4.0,7,0.0,1.0,1.0,0.0
2.0,4,7.6,52.0,5.4,1.0,3.0,5.0,14,0.0,1.0,0.0,0.0
4.0,7,6.1,53.0,5.6,1.0,1.0,5.0,15,0.0,1.0,0.0,1.0
3.0,6,6.7,51.0,5.2,2.0,1.0,4.0,8,1.0,0.0,1.0,0.0
0.0,2,4.9,44.0,6.4,3.0,4.0,3.0,12,2.0,0.0,1.0,0.0
1.0,2,5.3,36.0,6.8,4.0,4.0,2.0,3,2.0,1.0,1.0,1.0
0.0,1,1.5,35.0,6.2,3.0,4.0,2.0,6,3.0,1.0,1.0,1.0
2.0,4,4.8,59.0,6.4,1.0,1.0,5.0,14,0.0,0.0,1.0,0.0
2.0,2,2.4,37.0,7.3,5.0,5.0,2.0,15,3.0,0.0,0.0,1.0
3.0,6,7.0,51.0,4.8,1.0,1.0,5.0,12,0.0,1.0,0.0,0.0
3.0,6,8.0,49.0,5.1,1.0,3.0,5.0,19,1.0,1.0,1.0,0.0
3.0,6,8.6,48.0,5.5,1.0,3.0,5.0,17,1.0,1.0,1.0,1.0
2.0,3,5.231195439009708,49.0,6.1,1.0,2.0,4.0,5,1.0,1.0,1.0,0.0
3.0,5,6.7,58.0,5.4,2.0,2.0,5.0,4,0.0,1.0,1.0,1.0
2.0,5,5.7,50.0,5.2,2.0,3.0,4.0,18,0.0,0.0,0.0,1.0
1.0,3,6.0,52.0,5.4,1.0,3.0,5.0,11,0.0,0.0,1.0,0.0
2.0,3,5.7,35.0,7.8,4.0,3.0,2.0,16,3.0,1.0,1.0,0.0
2.0,4,4.8,38.0,7.1,5.0,3.0,3.0,18,4.0,1.0,0.0,0.0
0.0,2,2.3,35.0,6.3,5.0,3.0,2.0,19,5.0,1.0,1.0,1.0
1.0,4,5.809879004396445,50.0,6.0,2.0,3.0,4.0,4,1.0,1.0,0.0,0.0
2.0,6,7.31709584675459,59.0,5.8,1.0,1.0,4.0,14,1.0,0.0,1.0,0.0
4.0,7,8.0,51.0,5.6,1.0,1.0,4.0,10,1.0,1.0,1.0,0.0
0.0,1,3.3,35.0,6.9,4.0,3.0,3.0,3,4.0,0.0,1.0,1.0
3.0,7,7.3,58.0,5.6,2.0,1.0,4.0,11,1.0,1.0,1.0,1.0
4.0,7,7.1,58.0,6.2,2.0,2.0,5.0,7,0.0,0.0,0.0,0.0
3.0,5,6.4,59.0,6.1,1.0,2.0,4.0,9,1.0,1.0,1.0,1.0
3.0,5,5.8,52.0,4.9,1.0,3.0,5.0,7,1.0,0.0,1.0,1.0
3.0,6,5.9,49.0,4.9,1.0,1.0,5.0,3,1.0,0.0,0.0,0.0
2.0,4,6.5,59.0,5.7,2.0,1.0,4.0,6,0.0,0.0,0.0,1.0
2.0,4,4.520245366951057,36.0,6.3,5.0,3.0,1.0,15,2.0,0.0,0.0,1.0
5.0,9,9.4,53.0,5.7,2.0,2.0,5.0,10,0.0,1.0,1.0,1.0
2.0,3,4.193484851238917,42.0,6.5,4.0,4.0,2.0,6,3.0,1.0,1.0,1.0
0.0,1,3.2,41.0,7.5,4.0,5.0,3.0,4,3.0,0.0,1.0,1.0
2.0,5,6.7,48.0,5.5,1.0,2.0,4.0,3,1.0,0.0,1.0,0.0
4.0,8,8.2,55.0,6.0,1.0,3.0,4.0,8,0.0,0.0,0.0,0.0
2.0,5,7.6,53.0,5.9,1.0,2.0,5.0,16,1.0,1.0,0.0,0.0
2.0,2,4.2,36.0,7.2,4.0,4.0,1.0,18,3.0,0.0,1.0,0.0
2.0,3,3.7,35.0,6.6,4.0,5.0,3.0,5,2.0,1.0,0.0,1.0
3.0,5,5.6,54.0,5.5,1.0,3.0,4.0,7,1.0,0.0,0.0,1.0
1.0,2,4.7,41.0,7.1,3.0,5.0,2.0,18,3.0,0.0,0.0,0.0
3.0,7,7.3,56.0,5.1,1.0,2.0,5.0,18,0.0,1.0,1.0,0.0
2.0,5,6.0,42.0,6.5,4.0,3.0,2.0,4,2.0,0.0,1.0,0.0
2.0,6,7.5,55.0,5.2,2.0,2.0,5.0,15,0.0,0.0,1.0,0.0
1.0,3,5.522875239501367,52.0,5.1,2.0,3.0,5.0,9,1.0,0.0,1.0,1.0
3.0,6,5.3,51.0,5.5,2.0,2.0,4.0,10,1.0,0.0,0.0,1.0
1.0,4,5.6,35.0,8.5,5.0,3.0,2.0,17,2.0,0.0,1.0,1.0
1.0,3,4.7,35.0,6.5,3.0,5.0,1.0,4,4.0,1.0,1.0,0.0
3.0,4,5.3,52.0,6.2,2.0,2.0,5.0,4,0.0,0.0,1.0,1.0
2.0,4,6.5,50.0,5.3,2.0,2.0,5.0,17,0.0,0.0,1.0,1.0
2.0,5,5.9,57.0,6.0,1.0,1.0,5.0,15,1.0,1.0,0.0,0.0
4.0,7,8.6,52.0,5.2,1.0,3.0,5.0,5,0.0,0.0,1.0,1.0
3.0,6,7.3,57.0,6.5,1.0,3.0,5.0,8,1.0,1.0,1.0,1.0
3.0,6,5.6,37.0,6.3,4.0,4.0,2.0,18,2.0,0.0,0.0,1.0
1.0,2,4.8,35.0,6.7,3.0,5.0,1.0,3,2.0,1.0,1.0,1.0
2.0,4,5.2,56.0,5.6,1.0,2.0,4.0,5,0.0,1.0,1.0,0.0
4.0,7,7.5,53.0,5.6,2.0,1.0,4.0,4,1.0,0.0,0.0,0.0
1.0,2,1.1,38.0,6.8,4.0,4.0,2.0,12,3.0,1.0,0.0,1.0
1.0,3,5.3,59.0,5.9,1.0,3.0,4.0,4,0.0,1.0,0.0,1.0
3.0,6,9.0,50.0,5.8,2.0,2.0,5.0,10,1.0,1.0,1.0,1.0
1.0,1,4.2,39.0,6.6,4.0,5.0,2.0,9,4.0,1.0,0.0,1.0
2.0,3,6.1,57.0,5.1,1.0,2.0,4.0,10,0.0,0.0,1.0,0.0
3.0,6,5.5,55.0,5.8,2.0,1.0,4.0,5,0.0,1.0,0.0,0.0
3.0,6,6.5,51.0,6.8,2.0,3.0,4.0,7,0.0,0.0,0.0,1.0
2.0,3,2.0,39.0,7.6,5.0,3.0,3.0,12,3.0,0.0,0.0,1.0
2.0,4,5.6,41.0,6.1,4.0,3.0,2.0,17,3.0,0.0,0.0,1.0
2.0,3,4.8,39.0,6.6,4.0,5.0,2.0,15,2.0,0.0,0.0,1.0
3.0,6,5.6,53.0,5.6,1.0,2.0,5.0,12,1.0,1.0,1.0,0.0
4.0,10,9.9,53.0,5.9,1.0,1.0,4.0,10,0.0,1.0,1.0,0.0
2.0,5,6.7,59.0,5.4,2.0,2.0,4.0,18,0.0,0.0,1.0,1.0
4.0,7,8.7,54.0,5.3,1.0,3.0,5.0,19,1.0,1.0,0.0,0.0
0.0,1,2.7,43.0,7.0,5.0,5.0,2.0,6,5.0,0.0,0.0,1.0
2.0,5,7.6,53.0,5.9,2.0,1.0,4.0,6,1.0,0.0,1.0,0.0
0.0,2,4.9,44.0,7.4,5.0,4.0,3.0,16,3.0,1.0,0.0,1.0
0.0,1,1.9,37.0,6.6,5.0,3.0,1.0,9,3.0,0.0,1.0,1.0
2.0,5,6.561214403582262,51.0,6.1,1.0,1.0,4.0,19,0.0,1.0,0.0,0.0
1.0,3,5.9,58.0,5.6,2.0,3.0,5.0,14,1.0,0.0,0.0,1.0
2.0,6,6.946315026226436,49.0,6.6,1.0,3.0,4.0,3,0.0,1.0,1.0,0.0
2.0,4,3.9,38.0,6.9,4.0,5.0,3.0,14,5.0,1.0,1.0,1.0
2.0,5,6.3,55.0,6.2,1.0,2.0,5.0,5,0.0,1.0,1.0,1.0
4.0,7,7.6,50.0,6.0,2.0,1.0,4.0,7,0.0,1.0,0.0,0.0
0.0,2,3.4,37.0,8.2,4.0,5.0,3.0,8,2.0,0.0,0.0,1.0
3.0,5,5.7,36.0,7.2,5.0,3.0,3.0,7,5.0,0.0,1.0,0.0
4.0,9,8.542851324321973,50.0,5.5,2.0,3.0,4.0,5,0.0,1.0,1.0,0.0
3.0,5,6.5686934373984975,55.0,6.2,1.0,2.0,5.0,18,1.0,0.0,1.0,0.0
1.0,3,6.1,35.0,7.2,5.0,4.0,1.0,6,4.0,1.0,1.0,1.0
3.0,5,6.579181732102713,54.0,4.8,2.0,1.0,4.0,7,0.0,1.0,1.0,0.0
1.0,2,4.7,36.0,6.9,4.0,5.0,1.0,4,4.0,0.0,1.0,1.0
3.0,5,5.4,55.0,5.6,1.0,2.0,5.0,8,1.0,0.0,1.0,1.0
3.0,5,5.0,52.0,5.9,1.0,3.0,5.0,5,0.0,1.0,1.0,1.0
1.0,4,4.2,41.0,6.6,4.0,5.0,1.0,16,5.0,0.0,1.0,1.0
3.0,6,7.6,54.0,5.3,1.0,3.0,4.0,5,0.0,0.0,1.0,0.0
2.0,5,5.4,48.0,5.0,1.0,3.0,5.0,6,0.0,1.0,1.0,0.0
3.0,6,5.1,41.0,6.6,3.0,3.0,3.0,16,2.0,0.0,1.0,0.0
3.0,6,7.0,56.0,5.1,1.0,3.0,4.0,9,1.0,0.0,0.0,1.0
0.0,1,3.7,38.0,7.0,4.0,5.0,2.0,12,3.0,0.0,0.0,1.0
1.0,1,2.3,38.0,5.8,5.0,3.0,2.0,9,3.0,0.0,1.0,1.0
2.0,5,4.2,36.0,6.8,5.0,5.0,1.0,8,2.0,0.0,1.0,1.0
1.0,2,3.7181189157229686,41.0,6.9,5.0,3.0,3.0,8,3.0,0.0,1.0,0.0
4.0,6,7.3,57.0,5.0,1.0,3.0,5.0,11,0.0,1.0,1.0,1.0
1.0,4,5.1,36.0,7.2,3.0,4.0,2.0,7,3.0,1.0,1.0,1.0
2.0,5,6.0,56.0,5.9,2.0,3.0,5.0,19,0.0,0.0,1.0,0.0
2.0,2,3.2,43.0,5.9,4.0,4.0,3.0,9,2.0,1.0,1.0,0.0
2.0,4,5.6,35.0,7.0,3.0,3.0,1.0,13,4.0,0.0,1.0,1.0
3.0,5,5.6,43.0,7.1,4.0,5.0,3.0,18,5.0,1.0,1.0,0.0
1.0,4,5.4,44.0,7.5,4.0,5.0,3.0,7,2.0,1.0,1.0,0.0
0.0,1,2.7183173605670268,38.0,6.9,5.0,4.0,1.0,7,5.0,1.0,0.0,1.0
2.0,4,7.2,58.0,5.0,1.0,2.0,4.0,6,0.0,0.0,1.0,0.0
4.0,8,8.5,56.0,6.0,2.0,2.0,4.0,16,1.0,1.0,1.0,1.0
3.0,8,8.137277494485078,53.0,5.0,2.0,3.0,4.0,6,1.0,1.0,1.0,1.0
2.0,4,5.6,54.0,4.8,2.0,2.0,4.0,6,1.0,1.0,1.0,0.0
2.0,4,3.5,43.0,6.6,3.0,4.0,1.0,15,4.0,0.0,1.0,1.0
4.0,7,7.4,51.0,4.8,1.0,1.0,4.0,12,0.0,0.0,1.0,0.0
1.0,4,5.1,49.0,6.3,2.0,3.0,4.0,18,1.0,0.0,0.0,1.0
2.0,5,5.7,54.0,4.9,2.0,3.0,5.0,5,1.0,0.0,1.0,1.0
3.0,7,6.0,51.0,5.3,2.0,2.0,4.0,4,0.0,0.0,1.0,0.0
4.0,8,7.8,49.0,5.0,1.0,1.0,5.0,10,1.0,0.0,0.0,0.0
4.0,7,7.7,51.0,5.8,2.0,1.0,5.0,13,0.0,1.0,1.0,0.0
2.0,4,5.7929450586367235,49.0,5.8,2.0,1.0,4.0,5,1.0,1.0,1.0,0.0
2.0,5,6.2,57.0,6.9,1.0,3.0,4.0,14,1.0,0.0,1.0,1.0
0.0,1,2.8,39.0,6.8,5.0,3.0,1.0,8,3.0,0.0,0.0,0.0
1.0,3,5.0,54.0,5.6,1.0,3.0,5.0,4,1.0,1.0,1.0,0.0
1.0,3,5.5,54.0,5.8,2.0,3.0,5.0,17,0.0,0.0,1.0,1.0
1.0,3,6.3,52.0,6.3,1.0,1.0,5.0,16,0.0,0.0,1.0,1.0
2.0,5,7.1,50.0,5.2,2.0,3.0,4.0,5,0.0,1.0,0.0,0.0
0.0,1,4.5,36.0,6.8,3.0,5.0,3.0,5,4.0,0.0,1.0,0.0
1.0,2,4.7,40.0,6.9,3.0,4.0,2.0,8,3.0,0.0,0.0,0.0
3.0,7,7.7,58.0,5.9,2.0,3.0,5.0,17,0.0,1.0,0.0,0.0
0.0,1,1.4,43.0,6.8,3.0,4.0,2.0,16,4.0,0.0,1.0,1.0
1.0,2,4.0,43.0,6.6,5.0,5.0,2.0,18,5.0,0.0,1.0,1.0
4.0,7,7.1,54.0,5.5,1.0,1.0,4.0,16,0.0,1.0,1.0,1.0
1.0,2,3.5798759525383543,42.0,6.7,3.0,3.0,1.0,10,5.0,0.0,0.0,0.0
3.0,5,7.3,57.0,5.6,2.0,2.0,4.0,15,1.0,1.0,1.0,1.0
2.0,2,4.8,39.0,7.3,5.0,4.0,2.0,12,4.0,0.0,0.0,1.0
2.0,4,4.9,55.0,5.9,2.0,3.0,5.0,18,1.0,0.0,0.0,1.0
2.0,4,6.7,48.0,5.3,2.0,3.0,4.0,3,1.0,0.0,0.0,0.0
1.0,2,3.4,38.0,6.9,3.0,5.0,1.0,17,3.0,1.0,0.0,1.0
2.0,5,7.2,59.0,5.0,2.0,1.0,5.0,10,0.0,0.0,1.0,0.0
3.0,5,6.9,49.0,5.3,2.0,1.0,4.0,5,1.0,0.0,1.0,1.0
2.0,6,7.7,50.0,6.1,1.0,2.0,5.0,8,1.0,1.0,1.0,1.0
4.0,7,6.6,55.0,5.7,1.0,2.0,5.0,16,1.0,0.0,1.0,0.0
1.0,5,6.6,52.0,5.1,2.0,3.0,5.0,9,0.0,1.0,1.0,1.0
3.0,6,6.4,56.0,5.8,1.0,3.0,5.0,18,0.0,0.0,1.0,0.0
3.0,6,6.4,57.0,6.0,2.0,2.0,4.0,13,1.0,1.0,1.0,0.0
0.0,1,1.9,41.0,6.5,3.0,4.0,2.0,4,4.0,0.0,0.0,0.0
1.0,3,6.0,44.0,7.4,4.0,3.0,3.0,13,4.0,0.0,0.0,1.0
2.0,5,5.0,53.0,5.5,2.0,3.0,4.0,12,0.0,1.0,1.0,1.0
3.0,6,7.0,52.0,5.6,2.0,1.0,4.0,5,0.0,1.0,0.0,0.0
3.0,6,5.6,49.0,5.2,1.0,3.0,4.0,19,1.0,1.0,1.0,0.0
1.0,3,4.7,42.0,6.8,4.0,3.0,2.0,16,4.0,0.0,0.0,0.0
1.0,4,4.737367080591603,42.0,7.1,3.0,5.0,1.0,15,3.0,1.0,1.0,1.0
3.0,7,6.8,58.0,6.1,2.0,2.0,5.0,15,1.0,0.0,1.0,0.0
0.0,1,2.5,42.0,7.6,3.0,4.0,2.0,3,4.0,1.0,1.0,1.0
3.0,4,4.9,50.0,5.9,2.0,1.0,4.0,3,1.0,1.0,1.0,0.0
2.0,3,5.5,44.0,6.2,3.0,4.0,1.0,11,2.0,0.0,1.0,0.0
2.0,4,4.5,42.0,6.0,4.0,5.0,1.0,4,3.0,1.0,0.0,1.0
3.0,7,7.8,57.0,5.4,2.0,2.0,4.0,12,0.0,1.0,1.0,0.0
2.0,3,4.8,43.0,8.2,4.0,4.0,3.0,5,5.0,0.0,0.0,0.0
2.0,4,5.4,39.0,7.3,3.0,4.0,1.0,8,3.0,0.0,1.0,1.0
3.0,6,6.0,54.0,5.4,1.0,1.0,5.0,12,1.0,0.0,1.0,0.0
3.0,6,5.3,56.0,4.9,1.0,1.0,4.0,8,0.0,1.0,1.0,0.0
3.0,4,6.8,58.0,5.5,1.0,2.0,5.0,14,0.0,1.0,1.0,1.0
2.0,4,5.5,56.0,5.0,1.0,1.0,5.0,19,0.0,0.0,1.0,0.0
2.0,3,3.5,36.0,7.6,3.0,3.0,3.0,11,4.0,1.0,1.0,1.0
4.0,8,8.8,52.0,5.7,2.0,3.0,4.0,12,0.0,1.0,1.0,0.0
2.0,4,7.7,49.0,5.8,1.0,1.0,5.0,16,0.0,1.0,1.0,1.0
2.0,5,6.582431059989494,54.0,5.9,2.0,2.0,5.0,15,1.0,1.0,1.0,0.0
3.0,5,6.7,50.0,5.0,2.0,3.0,5.0,10,0.0,0.0,1.0,1.0
2.0,4,4.6,59.0,5.3,2.0,2.0,5.0,15,0.0,0.0,0.0,1.0
1.0,1,3.2,35.0,6.5,3.0,4.0,1.0,19,3.0,0.0,0.0,1.0
4.0,9,10.0,51.0,5.5,1.0,3.0,4.0,3,1.0,1.0,1.0,0.0
1.0,3,4.1,42.0,7.4,4.0,4.0,1.0,3,5.0,1.0,0.0,0.0
2.0,4,3.3,39.0,6.8,4.0,3.0,3.0,18,5.0,0.0,1.0,1.0
2.0,5,6.492732055115076,48.0,5.7,1.0,2.0,4.0,13,0.0,0.0,1.0,0.0
2.0,5,7.7,57.0,6.0,2.0,3.0,4.0,7,1.0,0.0,1.0,1.0
2.0,3,4.186454759979311,40.0,7.4,3.0,3.0,2.0,8,3.0,1.0,1.0,1.0
1.0,3,7.0,58.0,5.3,1.0,3.0,5.0,12,0.0,0.0,0.0,1.0
2.0,6,6.9,51.0,6.3,2.0,1.0,4.0,8,0.0,0.0,0.0,0.0
1.0,2,4.9,43.0,7.0,3.0,5.0,1.0,11,2.0,0.0,0.0,1.0
3.0,5,5.7,49.0,5.3,2.0,1.0,5.0,7,0.0,1.0,0.0,0.0
1.0,2,5.8,48.0,4.5,2.0,2.0,5.0,12,0.0,0.0,0.0,1.0
2.0,5,5.3,44.0,6.9,5.0,3.0,3.0,15,3.0,1.0,1.0,1.0
5.0,8,8.7,48.0,6.0,1.0,2.0,4.0,14,1.0,0.0,0.0,1.0
0.0,1,2.9,42.0,6.6,4.0,4.0,1.0,13,5.0,1.0,0.0,0.0
2.0,4,1.8,41.0,7.2,4.0,4.0,1.0,8,5.0,0.0,1.0,1.0
1.0,3,5.4,55.0,6.1,1.0,3.0,4.0,7,1.0,1.0,1.0,1.0
3.0,5,6.4,56.0,5.8,1.0,3.0,4.0,11,0.0,1.0,1.0,1.0
2.0,5,7.5,53.0,5.3,1.0,2.0,4.0,5,0.0,1.0,0.0,1.0
4.0,8,6.8,55.0,5.7,2.0,3.0,4.0,4,1.0,1.0,1.0,0.0
2.0,4,5.2,59.0,6.0,2.0,2.0,4.0,4,0.0,1.0,0.0,1.0
1.0,3,5.388940890906823,50.0,5.9,1.0,2.0,4.0,7,1.0,0.0,1.0,1.0
2.0,3,3.6,35.0,7.9,3.0,3.0,3.0,13,3.0,0.0,1.0,0.0
3.0,5,5.5,49.0,5.3,2.0,2.0,5.0,19,1.0,1.0,1.0,1.0
2.0,4,5.8,41.0,7.3,5.0,5.0,2.0,17,2.0,0.0,1.0,1.0
2.0,4,5.4,48.0,6.0,1.0,1.0,4.0,11,1.0,1.0,1.0,1.0
